ipcc_code,year,cov_tax_CO2_WldSectCO2,cov_ets_CO2_WldSectCO2,cov_all_CO2_WldSectCO2
2F5,2009,0.0,0.0,0.0
2F5,2010,0.0,0.0,0.0
2F5,2011,0.0,0.0,0.0
2F5,2012,0.0,0.0,0.0
2F5,2013,0.0,0.0,0.0
2F5,2014,0.0,0.0,0.0
2F5,2015,0.0,0.0,0.0
2F5,2016,0.0,0.0,0.0
2F5,2017,0.0,0.0,0.0
2F5,2018,0.0,0.0,0.0
2F5,2019,0.0,0.0,0.0
2F5,2020,0.0,0.0,0.0
2F5,2021,0.0,0.0,0.0
2F5,2022,0.0,0.0,0.0
2F5,2023,0.0,0.0,0.0
2F5,2024,0.0,0.0,0.0
2F6,1989,0.0,0.0,0.0
2F6,1990,0.0,0.0,0.0
2F6,1991,0.0,0.0,0.0
2F6,1992,0.0,0.0,0.0
2F6,1993,0.0,0.0,0.0
2F6,1994,0.0,0.0,0.0
2F6,1995,0.0,0.0,0.0
2F6,1996,0.0,0.0,0.0
2F6,1997,0.0,0.0,0.0
2F6,1998,0.0,0.0,0.0
2F6,1999,0.0,0.0,0.0
2F6,2000,0.0,0.0,0.0
2F6,2001,0.0,0.0,0.0
2F6,2002,0.0,0.0,0.0
2F6,2003,0.0,0.0,0.0
2F6,2004,0.0,0.0,0.0
2F6,2005,0.0,0.0,0.0
2F6,2006,0.0,0.0,0.0
2F6,2007,0.0,0.0,0.0
2F6,2008,0.0,0.0,0.0
2F6,2009,0.0,0.0,0.0
2F6,2010,0.0,0.0,0.0
2F6,2011,0.0,0.0,0.0
2F6,2012,0.0,0.0,0.0
2F6,2013,0.0,0.0,0.0
2F6,2014,0.0,0.0,0.0
2F6,2015,0.0,0.0,0.0
2F6,2016,0.0,0.0,0.0
2F6,2017,0.0,0.0,0.0
2F6,2018,0.0,0.0,0.0
2F6,2019,0.0,0.0,0.0
2F6,2020,0.0,0.0,0.0
2F6,2021,0.0,0.0,0.0
2F6,2022,0.0,0.0,0.0
2F6,2023,0.0,0.0,0.0
2F6,2024,0.0,0.0,0.0
2G,1989,0.0,0.0,0.0
2G,1990,0.0,0.0,0.0
2G,1991,0.0,0.0,0.0
2G,1992,0.0,0.0,0.0
2G,1993,0.0,0.0,0.0
2G,1994,0.0,0.0,0.0
2G,1995,0.0,0.0,0.0
2G,1996,0.0,0.0,0.0
2G,1997,0.0,0.0,0.0
2G,1998,0.0,0.0,0.0
2G,1999,0.0,0.0,0.0
2G,2000,0.0,0.0,0.0
2G,2001,0.0,0.0,0.0
2G,2002,0.0,0.0,0.0
2G,2003,0.0,0.0,0.0
2G,2004,0.0,0.0,0.0
2G,2005,0.0,0.0,0.0
2G,2006,0.0,0.0,0.0
2G,2007,0.0,0.0,0.0
2G,2008,0.0,0.0,0.0
2G,2009,0.0,0.0,0.0
2G,2010,0.0,0.0,0.0
2G,2011,0.0,0.0,0.0
2G,2012,0.0,0.0,0.0
2G,2013,0.0,0.0,0.0
2G,2014,0.0,0.0,0.0
2G,2015,0.0,0.0,0.0
2G,2016,0.0,0.0,0.0
2G,2017,0.0,0.0,0.0
2G,2018,0.0,0.0,0.0
2G,2019,0.0,0.0,0.0
2G,2020,0.0,0.0,0.0
2G,2021,0.0,0.0,0.0
2G,2022,0.0,0.0,0.0
2G,2023,0.0,0.0,0.0
2G,2024,0.0,0.0,0.0
2G1,1989,0.0,0.0,0.0
2G1,1990,0.0,0.0,0.0
2G1,1991,0.0,0.0,0.0
2G1,1992,0.0,0.0,0.0
2G1,1993,0.0,0.0,0.0
2G1,1994,0.0,0.0,0.0
2G1,1995,0.0,0.0,0.0
2G1,1996,0.0,0.0,0.0
2G1,1997,0.0,0.0,0.0
2G1,1998,0.0,0.0,0.0
2G1,1999,0.0,0.0,0.0
2G1,2000,0.0,0.0,0.0
2G1,2001,0.0,0.0,0.0
2G1,2002,0.0,0.0,0.0
2G1,2003,0.0,0.0,0.0
2G1,2004,0.0,0.0,0.0
2G1,2005,0.0,0.0,0.0
2G1,2006,0.0,0.0,0.0
2G1,2007,0.0,0.0,0.0
2G1,2008,0.0,0.0,0.0
2G1,2009,0.0,0.0,0.0
2G1,2010,0.0,0.0,0.0
2G1,2011,0.0,0.0,0.0
2G1,2012,0.0,0.0,0.0
2G1,2013,0.0,0.0,0.0
2G1,2014,0.0,0.0,0.0
2G1,2015,0.0,0.0,0.0
2G1,2016,0.0,0.0,0.0
2G1,2017,0.0,0.0,0.0
2G1,2018,0.0,0.0,0.0
2G1,2019,0.0,0.0,0.0
2G1,2020,0.0,0.0,0.0
2G1,2021,0.0,0.0,0.0
2G1,2022,0.0,0.0,0.0
2G1,2023,0.0,0.0,0.0
2G1,2024,0.0,0.0,0.0
2G2,1989,0.0,0.0,0.0
2G2,1990,0.0,0.0,0.0
2G2,1991,0.0,0.0,0.0
2G2,1992,0.0,0.0,0.0
2G2,1993,0.0,0.0,0.0
2G2,1994,0.0,0.0,0.0
2G2,1995,0.0,0.0,0.0
2G2,1996,0.0,0.0,0.0
2G2,1997,0.0,0.0,0.0
2G2,1998,0.0,0.0,0.0
2G2,1999,0.0,0.0,0.0
2G2,2000,0.0,0.0,0.0
2G2,2001,0.0,0.0,0.0
2G2,2002,0.0,0.0,0.0
2G2,2003,0.0,0.0,0.0
2G2,2004,0.0,0.0,0.0
2G2,2005,0.0,0.0,0.0
2G2,2006,0.0,0.0,0.0
2G2,2007,0.0,0.0,0.0
2G2,2008,0.0,0.0,0.0
2G2,2009,0.0,0.0,0.0
2G2,2010,0.0,0.0,0.0
2G2,2011,0.0,0.0,0.0
2G2,2012,0.0,0.0,0.0
2G2,2013,0.0,0.0,0.0
2G2,2014,0.0,0.0,0.0
2G2,2015,0.0,0.0,0.0
2G2,2016,0.0,0.0,0.0
2G2,2017,0.0,0.0,0.0
2G2,2018,0.0,0.0,0.0
2G2,2019,0.0,0.0,0.0
2G2,2020,0.0,0.0,0.0
2G2,2021,0.0,0.0,0.0
2G2,2022,0.0,0.0,0.0
2G2,2023,0.0,0.0,0.0
2G2,2024,0.0,0.0,0.0
2G3,1989,0.0,0.0,0.0
2G3,1990,0.0,0.0,0.0
2G3,1991,0.0,0.0,0.0
2G3,1992,0.0,0.0,0.0
2G3,1993,0.0,0.0,0.0
2G3,1994,0.0,0.0,0.0
2G3,1995,0.0,0.0,0.0
2G3,1996,0.0,0.0,0.0
2G3,1997,0.0,0.0,0.0
2G3,1998,0.0,0.0,0.0
2G3,1999,0.0,0.0,0.0
2G3,2000,0.0,0.0,0.0
2G3,2001,0.0,0.0,0.0
2G3,2002,0.0,0.0,0.0
2G3,2003,0.0,0.0,0.0
2G3,2004,0.0,0.0,0.0
2G3,2005,0.0,0.0,0.0
2G3,2006,0.0,0.0,0.0
2G3,2007,0.0,0.0,0.0
2G3,2008,0.0,0.0,0.0
2G3,2009,0.0,0.0,0.0
2G3,2010,0.0,0.0,0.0
2G3,2011,0.0,0.0,0.0
2G3,2012,0.0,0.0,0.0
2G3,2013,0.0,0.0,0.0
2G3,2014,0.0,0.0,0.0
2G3,2015,0.0,0.0,0.0
2G3,2016,0.0,0.0,0.0
2G3,2017,0.0,0.0,0.0
2G3,2018,0.0,0.0,0.0
2G3,2019,0.0,0.0,0.0
2G3,2020,0.0,0.0,0.0
2G3,2021,0.0,0.0,0.0
2G3,2022,0.0,0.0,0.0
2G3,2023,0.0,0.0,0.0
2G3,2024,0.0,0.0,0.0
2G4,1989,0.0,0.0,0.0
2G4,1990,0.0,0.0,0.0
2G4,1991,0.0,0.0,0.0
2G4,1992,0.0,0.0,0.0
2G4,1993,0.0,0.0,0.0
2G4,1994,0.0,0.0,0.0
2G4,1995,0.0,0.0,0.0
2G4,1996,0.0,0.0,0.0
2G4,1997,0.0,0.0,0.0
2G4,1998,0.0,0.0,0.0
2G4,1999,0.0,0.0,0.0
2G4,2000,0.0,0.0,0.0
2G4,2001,0.0,0.0,0.0
2G4,2002,0.0,0.0,0.0
2G4,2003,0.0,0.0,0.0
2G4,2004,0.0,0.0,0.0
2G4,2005,0.0,0.0,0.0
2G4,2006,0.0,0.0,0.0
2G4,2007,0.0,0.0,0.0
2G4,2008,0.0,0.0,0.0
2G4,2009,0.0,0.0,0.0
2G4,2010,0.0,0.0,0.0
2G4,2011,0.0,0.0,0.0
2G4,2012,0.0,0.0,0.0
2G4,2013,0.0,0.0,0.0
2G4,2014,0.0,0.0,0.0
2G4,2015,0.0,0.0,0.0
2G4,2016,0.0,0.0,0.0
2G4,2017,0.0,0.0,0.0
2G4,2018,0.0,0.0,0.0
2G4,2019,0.0,0.0,0.0
2G4,2020,0.0,0.0,0.0
2G4,2021,0.0,0.0,0.0
2G4,2022,0.0,0.0,0.0
2G4,2023,0.0,0.0,0.0
2G4,2024,0.0,0.0,0.0
2H,1989,0.0,0.0,0.0
2H,1990,0.0,0.0,0.0
2H,1991,0.0,0.0,0.0
2H,1992,0.0,0.0,0.0
2H,1993,0.0,0.0,0.0
2H,1994,0.0,0.0,0.0
2H,1995,0.0,0.0,0.0
2H,1996,0.0,0.0,0.0
2H,1997,0.0,0.0,0.0
2H,1998,0.0,0.0,0.0
2H,1999,0.0,0.0,0.0
2H,2000,0.0,0.0,0.0
2H,2001,0.0,0.0,0.0
2H,2002,0.0,0.0,0.0
2H,2003,0.0,0.0,0.0
2H,2004,0.0,0.0,0.0
2H,2005,0.0,0.0,0.0
2H,2006,0.0,0.0,0.0
2H,2007,0.0,0.0,0.0
2H,2008,0.0,0.0,0.0
2H,2009,0.0,0.0,0.0
2H,2010,0.0,0.0,0.0
2H,2011,0.0,0.0,0.0
2H,2012,0.0,0.0,0.0
2H,2013,0.0,0.0,0.0
2H,2014,0.0,0.0,0.0
2H,2015,0.0,0.0,0.0
2H,2016,0.0,0.0,0.0
2H,2017,0.0,0.0,0.0
2H,2018,0.0,0.0,0.0
2H,2019,0.0,0.0,0.0
2H,2020,0.0,0.0,0.0
2H,2021,0.0,0.0,0.0
2H,2022,0.0,0.0,0.0
2H,2023,0.0,0.0,0.0
2H,2024,0.0,0.0,0.0
2H1,1989,0.0,0.0,0.0
2H1,1990,0.0,0.0,0.0
2H1,1991,0.0,0.0,0.0
2H1,1992,0.0,0.0,0.0
2H1,1993,0.0,0.0,0.0
2H1,1994,0.0,0.0,0.0
2H1,1995,0.0,0.0,0.0
2H1,1996,0.0,0.0,0.0
2H1,1997,0.0,0.0,0.0
2H1,1998,0.0,0.0,0.0
2H1,1999,0.0,0.0,0.0
2H1,2000,0.0,0.0,0.0
2H1,2001,0.0,0.0,0.0
2H1,2002,0.0,0.0,0.0
2H1,2003,0.0,0.0,0.0
2H1,2004,0.0,0.0,0.0
2H1,2005,0.0,0.0,0.0
2H1,2006,0.0,0.0,0.0
2H1,2007,0.0,0.0,0.0
2H1,2008,0.0,0.0,0.0
2H1,2009,0.0,0.0,0.0
2H1,2010,0.0,0.0,0.0
2H1,2011,0.0,0.0,0.0
2H1,2012,0.0,0.0,0.0
2H1,2013,0.0,0.0,0.0
2H1,2014,0.0,0.0,0.0
2H1,2015,0.0,0.0,0.0
2H1,2016,0.0,0.0,0.0
2H1,2017,0.0,0.0,0.0
2H1,2018,0.0,0.0,0.0
2H1,2019,0.0,0.0,0.0
2H1,2020,0.0,0.0,0.0
2H1,2021,0.0,0.0,0.0
2H1,2022,0.0,0.0,0.0
2H1,2023,0.0,0.0,0.0
2H1,2024,0.0,0.0,0.0
2H2,1989,0.0,0.0,0.0
2H2,1990,0.0,0.0,0.0
2H2,1991,0.0,0.0,0.0
2H2,1992,0.0,0.0,0.0
2H2,1993,0.0,0.0,0.0
2H2,1994,0.0,0.0,0.0
2H2,1995,0.0,0.0,0.0
2H2,1996,0.0,0.0,0.0
2H2,1997,0.0,0.0,0.0
2H2,1998,0.0,0.0,0.0
2H2,1999,0.0,0.0,0.0
2H2,2000,0.0,0.0,0.0
2H2,2001,0.0,0.0,0.0
2H2,2002,0.0,0.0,0.0
2H2,2003,0.0,0.0,0.0
2H2,2004,0.0,0.0,0.0
2H2,2005,0.0,0.0,0.0
2H2,2006,0.0,0.0,0.0
2H2,2007,0.0,0.0,0.0
2H2,2008,0.0,0.0,0.0
2H2,2009,0.0,0.0,0.0
2H2,2010,0.0,0.0,0.0
2H2,2011,0.0,0.0,0.0
2H2,2012,0.0,0.0,0.0
2H2,2013,0.0,0.0,0.0
2H2,2014,0.0,0.0,0.0
2H2,2015,0.0,0.0,0.0
2H2,2016,0.0,0.0,0.0
2H2,2017,0.0,0.0,0.0
2H2,2018,0.0,0.0,0.0
2H2,2019,0.0,0.0,0.0
2H2,2020,0.0,0.0,0.0
2H2,2021,0.0,0.0,0.0
2H2,2022,0.0,0.0,0.0
2H2,2023,0.0,0.0,0.0
2H2,2024,0.0,0.0,0.0
2H3,1989,0.0,0.0,0.0
2H3,1990,0.0,0.0,0.0
2H3,1991,0.0,0.0,0.0
2H3,1992,0.0,0.0,0.0
2H3,1993,0.0,0.0,0.0
2H3,1994,0.0,0.0,0.0
2H3,1995,0.0,0.0,0.0
2H3,1996,0.0,0.0,0.0
2H3,1997,0.0,0.0,0.0
2H3,1998,0.0,0.0,0.0
2H3,1999,0.0,0.0,0.0
2H3,2000,0.0,0.0,0.0
2H3,2001,0.0,0.0,0.0
2H3,2002,0.0,0.0,0.0
2H3,2003,0.0,0.0,0.0
2H3,2004,0.0,0.0,0.0
2H3,2005,0.0,0.0,0.0
2H3,2006,0.0,0.0,0.0
2H3,2007,0.0,0.0,0.0
2H3,2008,0.0,0.0,0.0
2H3,2009,0.0,0.0,0.0
2H3,2010,0.0,0.0,0.0
2H3,2011,0.0,0.0,0.0
2H3,2012,0.0,0.0,0.0
2H3,2013,0.0,0.0,0.0
2H3,2014,0.0,0.0,0.0
2H3,2015,0.0,0.0,0.0
2H3,2016,0.0,0.0,0.0
2H3,2017,0.0,0.0,0.0
2H3,2018,0.0,0.0,0.0
2H3,2019,0.0,0.0,0.0
2H3,2020,0.0,0.0,0.0
2H3,2021,0.0,0.0,0.0
2H3,2022,0.0,0.0,0.0
2H3,2023,0.0,0.0,0.0
2H3,2024,0.0,0.0,0.0
3,1989,0.0,0.0,0.0
3,1990,0.0,0.0,0.0
3,1991,0.0,0.0,0.0
3,1992,0.0,0.0,0.0
3,1993,0.0,0.0,0.0
3,1994,0.0,0.0,0.0
3,1995,0.0,0.0,0.0
3,1996,0.0,0.0,0.0
3,1997,0.0,0.0,0.0
3,1998,0.0,0.0,0.0
3,1999,0.0,0.0,0.0
3,2000,0.0,0.0,0.0
3,2001,0.0,0.0,0.0
3,2002,0.0,0.0,0.0
3,2003,0.0,0.0,0.0
3,2004,0.0,0.0,0.0
3,2005,0.0,0.0,0.0
3,2006,0.0,0.0,0.0
3,2007,0.0,0.0,0.0
3,2008,0.0,0.0,0.0
3,2009,0.0,0.0,0.0
3,2010,0.0,0.0,0.0
3,2011,0.0,0.0,0.0
3,2012,0.0,0.0,0.0
3,2013,0.0,0.0,0.0
3,2014,0.0,0.0,0.0
3,2015,0.0,0.0,0.0
3,2016,0.0,0.0,0.0
3,2017,0.0,0.0,0.0
3,2018,0.0,0.0,0.0
3,2019,0.0,0.0,0.0
3,2020,0.0,0.0,0.0
3,2021,0.0,0.0,0.0
3,2022,0.0,0.0,0.0
3,2023,0.0,0.0,0.0
3,2024,0.0,0.0,0.0
3A,1989,0.0,0.0,0.0
3A,1990,0.0,0.0,0.0
3A,1991,0.0,0.0,0.0
3A,1992,0.0,0.0,0.0
3A,1993,0.0,0.0,0.0
3A,1994,0.0,0.0,0.0
3A,1995,0.0,0.0,0.0
3A,1996,0.0,0.0,0.0
3A,1997,0.0,0.0,0.0
3A,1998,0.0,0.0,0.0
3A,1999,0.0,0.0,0.0
3A,2000,0.0,0.0,0.0
3A,2001,0.0,0.0,0.0
3A,2002,0.0,0.0,0.0
3A,2003,0.0,0.0,0.0
3A,2004,0.0,0.0,0.0
3A,2005,0.0,0.0,0.0
3A,2006,0.0,0.0,0.0
3A,2007,0.0,0.0,0.0
3A,2008,0.0,0.0,0.0
3A,2009,0.0,0.0,0.0
3A,2010,0.0,0.0,0.0
3A,2011,0.0,0.0,0.0
3A,2012,0.0,0.0,0.0
3A,2013,0.0,0.0,0.0
3A,2014,0.0,0.0,0.0
3A,2015,0.0,0.0,0.0
3A,2016,0.0,0.0,0.0
3A,2017,0.0,0.0,0.0
3A,2018,0.0,0.0,0.0
3A,2019,0.0,0.0,0.0
3A,2020,0.0,0.0,0.0
3A,2021,0.0,0.0,0.0
3A,2022,0.0,0.0,0.0
3A,2023,0.0,0.0,0.0
3A,2024,0.0,0.0,0.0
3A1,1989,0.0,0.0,0.0
3A1,1990,0.0,0.0,0.0
3A1,1991,0.0,0.0,0.0
3A1,1992,0.0,0.0,0.0
3A1,1993,0.0,0.0,0.0
3A1,1994,0.0,0.0,0.0
3A1,1995,0.0,0.0,0.0
3A1,1996,0.0,0.0,0.0
3A1,1997,0.0,0.0,0.0
3A1,1998,0.0,0.0,0.0
3A1,1999,0.0,0.0,0.0
3A1,2000,0.0,0.0,0.0
3A1,2001,0.0,0.0,0.0
3A1,2002,0.0,0.0,0.0
3A1,2003,0.0,0.0,0.0
3A1,2004,0.0,0.0,0.0
3A1,2005,0.0,0.0,0.0
3A1,2006,0.0,0.0,0.0
3A1,2007,0.0,0.0,0.0
3A1,2008,0.0,0.0,0.0
3A1,2009,0.0,0.0,0.0
3A1,2010,0.0,0.0,0.0
3A1,2011,0.0,0.0,0.0
3A1,2012,0.0,0.0,0.0
3A1,2013,0.0,0.0,0.0
3A1,2014,0.0,0.0,0.0
3A1,2015,0.0,0.0,0.0
3A1,2016,0.0,0.0,0.0
3A1,2017,0.0,0.0,0.0
3A1,2018,0.0,0.0,0.0
3A1,2019,0.0,0.0,0.0
3A1,2020,0.0,0.0,0.0
3A1,2021,0.0,0.0,0.0
3A1,2022,0.0,0.0,0.0
3A1,2023,0.0,0.0,0.0
3A1,2024,0.0,0.0,0.0
3A2,1989,0.0,0.0,0.0
3A2,1990,0.0,0.0,0.0
3A2,1991,0.0,0.0,0.0
3A2,1992,0.0,0.0,0.0
3A2,1993,0.0,0.0,0.0
3A2,1994,0.0,0.0,0.0
3A2,1995,0.0,0.0,0.0
3A2,1996,0.0,0.0,0.0
3A2,1997,0.0,0.0,0.0
3A2,1998,0.0,0.0,0.0
3A2,1999,0.0,0.0,0.0
3A2,2000,0.0,0.0,0.0
3A2,2001,0.0,0.0,0.0
3A2,2002,0.0,0.0,0.0
3A2,2003,0.0,0.0,0.0
3A2,2004,0.0,0.0,0.0
3A2,2005,0.0,0.0,0.0
3A2,2006,0.0,0.0,0.0
3A2,2007,0.0,0.0,0.0
3A2,2008,0.0,0.0,0.0
3A2,2009,0.0,0.0,0.0
3A2,2010,0.0,0.0,0.0
3A2,2011,0.0,0.0,0.0
3A2,2012,0.0,0.0,0.0
3A2,2013,0.0,0.0,0.0
3A2,2014,0.0,0.0,0.0
3A2,2015,0.0,0.0,0.0
3A2,2016,0.0,0.0,0.0
3A2,2017,0.0,0.0,0.0
3A2,2018,0.0,0.0,0.0
3A2,2019,0.0,0.0,0.0
3A2,2020,0.0,0.0,0.0
3A2,2021,0.0,0.0,0.0
3A2,2022,0.0,0.0,0.0
3A2,2023,0.0,0.0,0.0
3A2,2024,0.0,0.0,0.0
3B,1989,0.0,0.0,0.0
3B,1990,0.0,0.0,0.0
3B,1991,0.0,0.0,0.0
3B,1992,0.0,0.0,0.0
3B,1993,0.0,0.0,0.0
3B,1994,0.0,0.0,0.0
3B,1995,0.0,0.0,0.0
3B,1996,0.0,0.0,0.0
3B,1997,0.0,0.0,0.0
3B,1998,0.0,0.0,0.0
3B,1999,0.0,0.0,0.0
3B,2000,0.0,0.0,0.0
3B,2001,0.0,0.0,0.0
3B,2002,0.0,0.0,0.0
3B,2003,0.0,0.0,0.0
3B,2004,0.0,0.0,0.0
3B,2005,0.0,0.0,0.0
3B,2006,0.0,0.0,0.0
3B,2007,0.0,0.0,0.0
3B,2008,0.0,0.0,0.0
3B,2009,0.0,0.0,0.0
3B,2010,0.0,0.0,0.0
3B,2011,0.0,0.0,0.0
3B,2012,0.0,0.0,0.0
3B,2013,0.0,0.0,0.0
3B,2014,0.0,0.0,0.0
3B,2015,0.0,0.0,0.0
3B,2016,0.0,0.0,0.0
3B,2017,0.0,0.0,0.0
3B,2018,0.0,0.0,0.0
3B,2019,0.0,0.0,0.0
3B,2020,0.0,0.0,0.0
3B,2021,0.0,0.0,0.0
3B,2022,0.0,0.0,0.0
3B,2023,0.0,0.0,0.0
3B,2024,0.0,0.0,0.0
3B1,1989,0.0,0.0,0.0
3B1,1990,0.0,0.0,0.0
3B1,1991,0.0,0.0,0.0
3B1,1992,0.0,0.0,0.0
3B1,1993,0.0,0.0,0.0
3B1,1994,0.0,0.0,0.0
3B1,1995,0.0,0.0,0.0
3B1,1996,0.0,0.0,0.0
3B1,1997,0.0,0.0,0.0
3B1,1998,0.0,0.0,0.0
3B1,1999,0.0,0.0,0.0
3B1,2000,0.0,0.0,0.0
3B1,2001,0.0,0.0,0.0
3B1,2002,0.0,0.0,0.0
3B1,2003,0.0,0.0,0.0
3B1,2004,0.0,0.0,0.0
3B1,2005,0.0,0.0,0.0
3B1,2006,0.0,0.0,0.0
3B1,2007,0.0,0.0,0.0
3B1,2008,0.0,0.0,0.0
3B1,2009,0.0,0.0,0.0
3B1,2010,0.0,0.0,0.0
3B1,2011,0.0,0.0,0.0
3B1,2012,0.0,0.0,0.0
3B1,2013,0.0,0.0,0.0
3B1,2014,0.0,0.0,0.0
3B1,2015,0.0,0.0,0.0
3B1,2016,0.0,0.0,0.0
3B1,2017,0.0,0.0,0.0
3B1,2018,0.0,0.0,0.0
3B1,2019,0.0,0.0,0.0
3B1,2020,0.0,0.0,0.0
3B1,2021,0.0,0.0,0.0
3B1,2022,0.0,0.0,0.0
3B1,2023,0.0,0.0,0.0
3B1,2024,0.0,0.0,0.0
3B1A,1989,0.0,0.0,0.0
3B1A,1990,0.0,0.0,0.0
3B1A,1991,0.0,0.0,0.0
3B1A,1992,0.0,0.0,0.0
3B1A,1993,0.0,0.0,0.0
3B1A,1994,0.0,0.0,0.0
3B1A,1995,0.0,0.0,0.0
3B1A,1996,0.0,0.0,0.0
3B1A,1997,0.0,0.0,0.0
3B1A,1998,0.0,0.0,0.0
3B1A,1999,0.0,0.0,0.0
3B1A,2000,0.0,0.0,0.0
3B1A,2001,0.0,0.0,0.0
3B1A,2002,0.0,0.0,0.0
3B1A,2003,0.0,0.0,0.0
3B1A,2004,0.0,0.0,0.0
3B1A,2005,0.0,0.0,0.0
3B1A,2006,0.0,0.0,0.0
3B1A,2007,0.0,0.0,0.0
3B1A,2008,0.0,0.0,0.0
3B1A,2009,0.0,0.0,0.0
3B1A,2010,0.0,0.0,0.0
3B1A,2011,0.0,0.0,0.0
3B1A,2012,0.0,0.0,0.0
3B1A,2013,0.0,0.0,0.0
3B1A,2014,0.0,0.0,0.0
3B1A,2015,0.0,0.0,0.0
3B1A,2016,0.0,0.0,0.0
3B1A,2017,0.0,0.0,0.0
3B1A,2018,0.0,0.0,0.0
3B1A,2019,0.0,0.0,0.0
3B1A,2020,0.0,0.0,0.0
3B1A,2021,0.0,0.0,0.0
3B1A,2022,0.0,0.0,0.0
3B1A,2023,0.0,0.0,0.0
3B1A,2024,0.0,0.0,0.0
3B1B,1989,0.0,0.0,0.0
3B1B,1990,0.0,0.0,0.0
3B1B,1991,0.0,0.0,0.0
3B1B,1992,0.0,0.0,0.0
3B1B,1993,0.0,0.0,0.0
3B1B,1994,0.0,0.0,0.0
3B1B,1995,0.0,0.0,0.0
3B1B,1996,0.0,0.0,0.0
3B1B,1997,0.0,0.0,0.0
3B1B,1998,0.0,0.0,0.0
3B1B,1999,0.0,0.0,0.0
3B1B,2000,0.0,0.0,0.0
3B1B,2001,0.0,0.0,0.0
3B1B,2002,0.0,0.0,0.0
3B1B,2003,0.0,0.0,0.0
3B1B,2004,0.0,0.0,0.0
3B1B,2005,0.0,0.0,0.0
3B1B,2006,0.0,0.0,0.0
3B1B,2007,0.0,0.0,0.0
3B1B,2008,0.0,0.0,0.0
3B1B,2009,0.0,0.0,0.0
3B1B,2010,0.0,0.0,0.0
3B1B,2011,0.0,0.0,0.0
3B1B,2012,0.0,0.0,0.0
3B1B,2013,0.0,0.0,0.0
3B1B,2014,0.0,0.0,0.0
3B1B,2015,0.0,0.0,0.0
3B1B,2016,0.0,0.0,0.0
3B1B,2017,0.0,0.0,0.0
3B1B,2018,0.0,0.0,0.0
3B1B,2019,0.0,0.0,0.0
3B1B,2020,0.0,0.0,0.0
3B1B,2021,0.0,0.0,0.0
3B1B,2022,0.0,0.0,0.0
3B1B,2023,0.0,0.0,0.0
3B1B,2024,0.0,0.0,0.0
3B2,1989,0.0,0.0,0.0
3B2,1990,0.0,0.0,0.0
3B2,1991,0.0,0.0,0.0
3B2,1992,0.0,0.0,0.0
3B2,1993,0.0,0.0,0.0
3B2,1994,0.0,0.0,0.0
3B2,1995,0.0,0.0,0.0
3B2,1996,0.0,0.0,0.0
3B2,1997,0.0,0.0,0.0
3B2,1998,0.0,0.0,0.0
3B2,1999,0.0,0.0,0.0
3B2,2000,0.0,0.0,0.0
3B2,2001,0.0,0.0,0.0
3B2,2002,0.0,0.0,0.0
3B2,2003,0.0,0.0,0.0
3B2,2004,0.0,0.0,0.0
3B2,2005,0.0,0.0,0.0
3B2,2006,0.0,0.0,0.0
3B2,2007,0.0,0.0,0.0
3B2,2008,0.0,0.0,0.0
3B2,2009,0.0,0.0,0.0
3B2,2010,0.0,0.0,0.0
3B2,2011,0.0,0.0,0.0
3B2,2012,0.0,0.0,0.0
3B2,2013,0.0,0.0,0.0
3B2,2014,0.0,0.0,0.0
3B2,2015,0.0,0.0,0.0
3B2,2016,0.0,0.0,0.0
3B2,2017,0.0,0.0,0.0
3B2,2018,0.0,0.0,0.0
3B2,2019,0.0,0.0,0.0
3B2,2020,0.0,0.0,0.0
3B2,2021,0.0,0.0,0.0
3B2,2022,0.0,0.0,0.0
3B2,2023,0.0,0.0,0.0
3B2,2024,0.0,0.0,0.0
3B2A,1989,0.0,0.0,0.0
3B2A,1990,0.0,0.0,0.0
3B2A,1991,0.0,0.0,0.0
3B2A,1992,0.0,0.0,0.0
3B2A,1993,0.0,0.0,0.0
3B2A,1994,0.0,0.0,0.0
3B2A,1995,0.0,0.0,0.0
3B2A,1996,0.0,0.0,0.0
3B2A,1997,0.0,0.0,0.0
3B2A,1998,0.0,0.0,0.0
3B2A,1999,0.0,0.0,0.0
3B2A,2000,0.0,0.0,0.0
3B2A,2001,0.0,0.0,0.0
3B2A,2002,0.0,0.0,0.0
3B2A,2003,0.0,0.0,0.0
3B2A,2004,0.0,0.0,0.0
3B2A,2005,0.0,0.0,0.0
3B2A,2006,0.0,0.0,0.0
3B2A,2007,0.0,0.0,0.0
3B2A,2008,0.0,0.0,0.0
3B2A,2009,0.0,0.0,0.0
3B2A,2010,0.0,0.0,0.0
3B2A,2011,0.0,0.0,0.0
3B2A,2012,0.0,0.0,0.0
3B2A,2013,0.0,0.0,0.0
3B2A,2014,0.0,0.0,0.0
3B2A,2015,0.0,0.0,0.0
3B2A,2016,0.0,0.0,0.0
3B2A,2017,0.0,0.0,0.0
3B2A,2018,0.0,0.0,0.0
3B2A,2019,0.0,0.0,0.0
3B2A,2020,0.0,0.0,0.0
3B2A,2021,0.0,0.0,0.0
3B2A,2022,0.0,0.0,0.0
3B2A,2023,0.0,0.0,0.0
3B2A,2024,0.0,0.0,0.0
3B2B,1989,0.0,0.0,0.0
3B2B,1990,0.0,0.0,0.0
3B2B,1991,0.0,0.0,0.0
